stem,term_id,n_tokens,n_docs,pos_mode,pos_coarse,example_word,tf,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
childbirth,9446,2,1,NN,NOUN,childbirth,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
jean,9447,2,1,JJ,ADJ,Jean,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
jen,9448,2,1,NN,NOUN,Jen,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
correl,9449,2,1,JJ,ADJ,correlative,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
hsia,9450,2,1,NNP,NOUN,Hsia,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
cortez,9451,2,2,NNP,NOUN,Cortez,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
cosmet,9452,2,1,NNS,NOUN,cosmetics,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
chion,9453,2,1,NN,NOUN,chion,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
chinnampo,9454,2,1,NNP,NOUN,Chinnampo,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
jestingli,9455,2,2,RB,ADV,jestingly,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
hover,9456,2,2,VBD,VERB,hovered,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
hove,9457,2,2,NN,NOUN,hove,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
housewif,9458,2,2,NN,NOUN,housewife,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
counteract,9459,2,2,NN,NOUN,counteraction,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
counterbalanc,9460,2,2,VBN,VERB,counterbalanced,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
countermand,9461,2,1,VBD,VERB,countermanded,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
jip,9462,2,1,NN,NOUN,jip,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
countersign,9463,2,1,NN,NOUN,countersign,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
juk,9464,2,1,NN,NOUN,juk,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
evangelist,9465,2,2,NN,NOUN,evangelists,5.860668467845443e-06,2,0.3010299956639812,3.142595243437534e-06,6.285190486875068e-06,3.142595243437534e-06,3.1560130805697156e-06
hoang,9466,2,1,NNP,NOUN,Hoang,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
creeper,9467,2,1,NN,NOUN,creeper,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
kantu,9468,2,1,NNP,NOUN,Kantu,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
honeymoon,9469,2,1,NN,NOUN,honeymoon,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
honda,9470,2,1,NNP,NOUN,Honda,5.860668467845443e-06,1,0.6020599913279624,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05
kaoli,9471,2,1,NNP,NOUN,Kaoli,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
crocodil,9472,2,1,NNS,NOUN,crocodiles,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
hollandia,9473,2,1,NNP,NOUN,Hollandia,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
chast,9474,2,1,NN,ADV,chastely,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
kasiwadé,9475,2,1,NNP,NOUN,Kasiwadé,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
kata,9476,2,1,NN,NOUN,kata,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
crowbar,9477,2,1,NNS,NOUN,crowbars,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
kathay,9478,2,1,NNP,NOUN,Kathay,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
katsu,9479,2,1,NNP,NOUN,Katsu,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
hobbl,9480,2,2,VBG,VERB,hobbles,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
char,9481,2,1,JJ,ADJ,charred,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
chaplain,9482,2,1,NN,NOUN,CHAPLAIN,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
crucifix,9483,2,1,NN,NOUN,crucifix,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
crude,9484,2,2,JJ,ADJ,crudely,5.860668467845443e-06,2,0.3010299956639812,3.142595243437534e-06,6.285190486875068e-06,3.142595243437534e-06,3.1560130805697156e-06
crenel,9485,2,1,JJ,ADJ,crenellated,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
kaisha,9486,2,1,NNP,NOUN,Kaisha,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
cowhid,9487,2,2,NN,NOUN,cowhide,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
kaiser,9488,2,1,NNP,NOUN,Kaiser,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
junip,9489,2,2,NN,NOUN,juniper,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
cracker,9490,2,1,NNS,NOUN,crackers,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
horsemanship,9491,2,2,NN,NOUN,horsemanship,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
horseman,9492,2,2,NN,NOUN,horseman,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
jurist,9493,2,1,NN,NOUN,jurists,5.860668467845443e-06,1,0.6020599913279624,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05
horrifi,9494,2,2,VB,VERB,horrify,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
crazi,9495,2,2,NN,NOUN,crazy,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
creak,9496,2,1,NNS,NOUN,creaks,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
jö,9497,2,1,NN,NOUN,jö,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
jön,9498,2,1,NN,NOUN,jön,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
jă,9499,2,1,NN,NOUN,jă,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
creditor,9500,2,2,NNS,NOUN,creditors,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
chees,9501,2,1,NN,NOUN,cheese,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
horimoto,9502,2,1,NNP,NOUN,Horimoto,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
kaempfer,9503,2,1,NNP,NOUN,Kaempfer,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
cheeri,9504,2,1,JJ,ADJ,cheery,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
kaichow,9505,2,1,NNP,NOUN,Kaichow,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
beetl,9506,2,2,NN,NOUN,beetling,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
discreetli,9507,2,2,RB,ADV,discreetly,5.860668467845443e-06,2,0.3010299956639812,2.958271899434002e-06,5.916543798868004e-06,2.958271899434002e-06,3.1291774063053524e-06
misdemeanor,9508,2,2,NNS,NOUN,misdemeanors,5.860668467845443e-06,2,0.3010299956639812,3.142595243437534e-06,6.285190486875068e-06,3.142595243437534e-06,3.1560130805697156e-06
anju,9509,2,1,NNP,NOUN,Anju,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
obstreper,9510,2,1,JJ,ADJ,obstreperous,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
annul,9511,2,2,VBD,VERB,annulled,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
fluctuat,9512,2,2,VBD,VERB,fluctuating,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
flown,9513,2,2,VBN,VERB,flown,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
florida,9514,2,1,NNP,NOUN,Florida,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
occid,9515,2,2,NNP,NOUN,Occident,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
effet,9516,2,2,JJ,ADJ,effete,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
octopu,9517,2,1,JJ,ADJ,octopus,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
durham,9518,2,1,NNP,NOUN,Durham,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
animu,9519,2,2,NN,NOUN,animus,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
effronteri,9520,2,2,NN,NOUN,effrontery,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
odium,9521,2,1,NN,NOUN,odium,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
anguish,9522,2,2,JJ,ADJ,anguish,5.860668467845443e-06,2,0.3010299956639812,3.142595243437534e-06,6.285190486875068e-06,3.142595243437534e-06,3.1560130805697156e-06
angu,9523,2,1,NNP,NOUN,Angus,5.860668467845443e-06,1,0.6020599913279624,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05
flimsi,9524,2,2,JJ,ADJ,flimsy,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
oi,9525,2,1,NN,NOUN,oi,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
obscen,9526,2,1,JJ,ADJ,obscene,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
antediluvian,9527,2,2,JJ,ADJ,antediluvian,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
oblivion,9528,2,1,NN,NOUN,oblivion,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
obliter,9529,2,2,JJ,ADJ,obliterated,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
nul,9530,2,1,NNP,NOUN,Nul,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
null,9531,2,1,JJ,ADJ,null,5.860668467845443e-06,1,0.6020599913279624,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05
numano,9532,2,1,NNP,NOUN,Numano,5.860668467845443e-06,1,0.6020599913279624,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05
numberless,9533,2,1,JJ,ADJ,numberless,5.860668467845443e-06,1,0.6020599913279624,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05,1.2624052322278862e-05
anyhow,9534,2,1,NN,ADV,anyhow,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
nyang,9535,2,1,NN,NOUN,nyang,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
anxious,9536,2,1,RB,ADV,anxiously,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
foment,9537,2,1,VBN,VERB,fomented,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
folklor,9538,2,1,NN,NOUN,folklore,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
antoin,9539,2,1,NNP,NOUN,Antoine,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
nyŭ,9540,2,1,NN,NOUN,nyŭ,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
edinburgh,9541,2,2,NNP,NOUN,Edinburgh,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
edison,9542,2,1,NNP,NOUN,Edison,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
objector,9543,2,2,NNS,NOUN,objectors,5.860668467845443e-06,2,0.3010299956639812,2.9716897365661834e-06,5.943379473132367e-06,2.9716897365661834e-06,3.1560130805697156e-06
fodder,9544,2,1,NN,NOUN,fodder,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
anecdot,9545,2,1,NNS,NOUN,anecdotes,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
ego,9546,2,1,NN,NOUN,ego,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
ojin,9547,2,1,NNP,NOUN,Ojin,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
oppon,9548,2,2,NNS,NOUN,opponents,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
opprobrium,9549,2,2,NN,NOUN,opprobrium,5.860668467845443e-06,2,0.3010299956639812,2.7254693969310213e-06,5.4509387938620426e-06,2.7254693969310213e-06,3.1560130805697156e-06
ambuscad,9550,2,1,NN,NOUN,ambuscade,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
ord,9551,2,1,NNP,NOUN,Ord,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
fiscal,9552,2,2,JJ,ADJ,fiscal,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
firework,9553,2,1,NNS,NOUN,fireworks,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
oricol,9554,2,1,NNP,NOUN,Oricol,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
ella,9555,2,1,NNP,NOUN,Ella,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
fineri,9556,2,1,NN,NOUN,finery,5.860668467845443e-06,1,0.6020599913279624,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05,1.1149465570250605e-05
osborn,9557,2,1,NNP,NOUN,Osborne,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
oshima,9558,2,1,NNP,NOUN,Oshima,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
ostentati,9559,2,2,JJ,ADJ,ostentatious,5.860668467845443e-06,2,0.3010299956639812,2.71205155979884e-06,5.42410311959768e-06,2.71205155979884e-06,3.1291774063053524e-06
ostler,9560,2,1,NN,NOUN,ostlers,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
amateur,9561,2,2,JJ,ADJ,amateur,5.860668467845443e-06,2,0.3010299956639812,3.142595243437534e-06,6.285190486875068e-06,3.142595243437534e-06,3.1560130805697156e-06
ama,9562,2,1,NN,NOUN,ama,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
figment,9563,2,2,NNS,NOUN,figments,5.860668467845443e-06,2,0.3010299956639812,2.541146052927489e-06,5.082292105854978e-06,2.541146052927489e-06,2.787366392562651e-06
amherst,9564,2,1,NNP,NOUN,Amherst,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
fittingli,9565,2,1,RB,ADV,fittingly,5.860668467845443e-06,1,0.6020599913279624,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05,1.251670962522141e-05
okinawa,9566,2,1,NNP,NOUN,Okinawa,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
ool,9567,2,1,NN,NOUN,ool,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
anchiu,9568,2,1,NNP,NOUN,Anchiu,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
oliv,9569,2,1,JJ,ADJ,olive,5.860668467845443e-06,1,0.6020599913279624,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06,9.17970285316931e-06
